pose,body_a,geom_a,body_b,geom_b,penetration_mm,classification
single:right_shoulder_pitch:54,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:54,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:54,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:54,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:54,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:54,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:55,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:56,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:57,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:58,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:59,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_shoulder_pitch:60,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:00,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:01,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:02,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:03,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:04,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:05,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:06,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:07,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_elbow_yaw:07,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
